time,open,high,low,close,MA Fast,MA Slow,Volume,Volume MA
1754654520,3387.59,3390.42,3385.04,3386.38,3388.690020984526,3391.6035812404493,4793,4309.65
1754655420,3386.37,3399.69,3386.03,3399.34,3390.820016787621,3392.3068920367723,5609,4403.1
1754656320,3399.38,3401.8,3396.43,3396.83,3392.022013430097,3392.718083669793,6464,4453.35
1754657220,3396.8,3398.08,3388.41,3392.76,3392.1696107440775,3392.7218942452664,6327,4536.05
1754658120,3392.84,3395.87,3388.18,3392.94,3392.323688595262,3392.741722041151,5891,4641.45
1754659020,3392.79,3396.31,3387.49,3395.38,3392.9349508762098,3392.9815654919557,6038,4761
1754659920,3395.39,3397.82,3389.7,3396.9,3393.7279607009677,3393.3377868108687,5933,4802.95
1754660820,3396.92,3401.65,3396.92,3397.73,3394.528368560774,3393.7370789189717,5814,4873.3
1754661720,3397.24,3397.81,3384.12,3387.57,3393.1366948486193,3393.1764353808835,6420,4990.9
1754662620,3387.61,3390.29,3381.85,3381.93,3390.8953558788953,3392.1540321644397,5778,5081.4
1754663520,3381.94,3389.21,3381.32,3387.52,3390.2202847031162,3391.7327565131272,4627,5132.1
1754664420,3387.56,3392.63,3386.06,3392.27,3390.630227762493,3391.7815968301156,4244,5143.9
1754665320,3392.4,3392.7,3388.78,3391.12,3390.7281822099944,3391.7214516637414,4232,5186.45
1754666220,3391.01,3395.32,3390.85,3393.06,3391.1945457679954,3391.8431378761284,4110,5202.95
1754667120,3393.1,3394.78,3391.08,3391.52,3391.259636614396,3391.8137617055713,4195,5160.85
1754668020,3391.54,3395.52,3391.46,3394.99,3392.0057092915167,3392.1025106414286,4645,5184.1
1754668920,3394.98,3397.48,3394.07,3394.44,3392.4925674332135,3392.315009674026,3845,5155.15
1754669820,3394.42,3399.66,3393.59,3399.54,3393.902053946571,3392.971826976387,4223,5142.35
1754670720,3399.53,3400.8,3397.84,3400.09,3395.1396431572566,3393.6189336148973,3767,5086.35
1754671620,3400.11,3400.48,3396.33,3396.67,3395.445714525805,3393.8963032862703,3487,5022.1
1754672520,3396.69,3399.11,3395.41,3398.87,3396.1305716206443,3394.348457532973,3979,4981.4
1754673420,3398.87,3399.64,3395.91,3398.72,3396.6484572965155,3394.7458704845208,3964,4899.15
1754674320,3398.76,3398.94,3396.08,3397.24,3396.7667658372125,3394.9726095313827,2870,4719.45
1754675220,3397.31,3398.27,3379.2,3391.11,3395.63541266977,3394.621463210348,3177,4561.95
1754676120,3391.92,3404.38,3385.57,3395.38,3395.5843301358163,3394.690421100316,6894,4612.1
1754677020,3394.66,3398.92,3390.01,3393.91,3395.2494641086532,3394.61947372756,5688,4594.6
1754677920,3393.9,3397.54,3391.07,3397.54,3395.7075712869228,3394.8849761159636,4723,4534.1
1754678820,3397.55,3400.72,3393.45,3395.97,3395.760057029538,3394.983614650876,4410,4463.9
1754679720,3396.03,3400.92,3394.41,3399.28,3396.4640456236307,3395.37419513716,4201,4352.95
1754680620,3399.33,3399.58,3392.34,3395.5,3396.2712364989047,3395.385631942873,4340,4281.05
1754681520,3395.52,3398.76,3393.78,3397.01,3396.4189891991236,3395.533301766248,4344,4266.9
1754682420,3397.51,3399.59,3395.91,3398.33,3396.801191359299,3395.7875470602253,4476,4278.5
1754683320,3398.34,3398.63,3394.71,3396.15,3396.670953087439,3395.8204973274774,2857,4209.75
1754684220,3396.12,3396.36,3393.58,3396.3,3396.5967624699515,3395.864088479525,2555,4132
1754685120,3396.52,3398.52,3392.19,3397.49,3396.7754099759613,3396.01189861775,1873,4015.9
1754686020,3397.24,3398.24,3395.85,3397.42,3396.9043279807693,3396.139907834318,720,3819.65
1754863320,3403.27,3405.12,3390.57,3395.26,3396.5754623846155,3396.059916213016,2658,3760.3
1754864220,3395.5,3396.89,3392.08,3392.79,3395.8183699076926,3395.762651102742,1633,3630.8
1754865120,3392.44,3394.49,3392.33,3394.09,3395.4726959261543,3395.6105919115835,1172,3501.05
1754866020,3394.08,3395.74,3393.19,3393.9,3395.1581567409235,3395.455083555985,900,3371.7
1754866920,3393.51,3396.98,3392.63,3393.67,3394.860525392739,3395.2928032327136,1310,3238.25
1754867820,3393.66,3395.98,3393.44,3393.86,3394.660420314191,3395.162548393376,867,3083.4
1754868720,3393.87,3395.02,3393.28,3393.86,3394.500336251353,3395.044134903069,997,2989.75
1754869620,3393.91,3393.92,3388.24,3388.42,3393.2842690010825,3394.441940820972,2015,2931.65
1754870520,3388.32,3391.76,3386.23,3387.46,3392.119415200866,3393.807218928156,3014,2737.65
1754871420,3387.44,3390.17,3386.62,3386.91,3391.077532160693,3393.1801990255963,2427,2574.6
1754872320,3386.86,3387.31,3382.56,3383.15,3389.4920257285544,3392.268362750542,2743,2475.6
1754873220,3383.23,3384.74,3378.8,3381.36,3387.8656205828433,3391.276693409584,3255,2417.85
1754874120,3381.48,3383.93,3367.8,3373.2,3384.9324964662746,3389.633357645076,5259,2470.75
1754875020,3373.21,3376.16,3371.73,3374.15,3382.7759971730197,3388.225779677342,3730,2440.25
1754875920,3374.19,3375.61,3371.06,3375.02,3381.224797738416,3387.025254252129,3357,2390.9
1754876820,3375.01,3380,3373.89,3376.24,3380.2278381907327,3386.0447765928443,4010,2367.6
1754877720,3376.17,3378.95,3371.18,3371.53,3378.488270552586,3384.72525144804,3759,2412.7
1754878620,3371.54,3378.41,3369.77,3376.43,3378.076616442069,3383.9711376800365,2986,2434.25
1754879520,3376.46,3377.62,3374.01,3377.21,3377.903293153655,3383.3564888000333,3020,2491.6
1754880420,3377.23,3380.04,3376.82,3377.33,3377.788634522924,3382.8086261818485,2999,2605.55
1754881320,3377.2,3379.46,3376.08,3378.89,3378.008907618339,3382.452387438044,2177,2581.5
1754882220,3378.97,3380.22,3377.96,3379.28,3378.2631260946714,3382.16398858004,2403,2620
1754883120,3379.31,3379.31,3374.15,3375.78,3377.766500875737,3381.5836259818548,2140,2668.4
1754884020,3375.72,3378.88,3374.86,3377.3,3377.67320070059,3381.1942054380497,2212,2734
1754884920,3377.87,3378.76,3376.27,3378.45,3377.828560560472,3380.9447322164087,2041,2770.55
1754885820,3378.46,3379.92,3376.76,3377.35,3377.7328484483774,3380.6179383785534,1699,2812.15
1754886720,3377.35,3378.88,3376.56,3377.4,3377.666278758702,3380.3253985259576,1415,2833.05
1754887620,3377.42,3377.77,3374.72,3375.44,3377.221023006962,3379.881271387234,1684,2816.5
1754888520,3375.36,3380.07,3373.95,3379.73,3377.7228184055693,3379.8675194429397,2588,2795.2
1754889420,3379.8,3380.2,3375.84,3376.8,3377.5382547244553,3379.588654039036,2405,2794.1
1754890320,3376.79,3377.95,3375.11,3377.41,3377.5126037795644,3379.390594580942,2245,2769.2
1754891220,3377.36,3378.91,3374.76,3374.76,3376.9620830236518,3378.96963143722,2331,2723
1754892120,3374.79,3375.61,3371.56,3372.93,3376.1556664189216,3378.420574033836,2762,2598.15
1754893020,3372.96,3373.89,3364.4,3364.83,3373.890533135137,3377.1850673034874,3919,2607.6
1754893920,3364.68,3369.33,3363.8,3366.47,3372.4064265081097,3376.2109702758976,4241,2651.8
1754894820,3366.41,3368.89,3363.46,3363.84,3370.693141206488,3375.086336614452,3329,2617.75
1754895720,3363.88,3365.66,3359.57,3365.66,3369.68651296519,3374.229396922229,3937,2626.65
1754896620,3365.58,3366.46,3362.84,3364.22,3368.593210372152,3373.3194517474813,3087,2631.7
1754897520,3364.06,3364.25,3358.83,3359.47,3366.7685682977217,3372.0604106795286,4094,2685.4
1754898420,3359.46,3363.04,3357.18,3361.16,3365.6468546381775,3371.069464254117,4235,2747.2
1754899320,3361.21,3362.6,3358.88,3359.92,3364.501483710542,3370.055876594652,3561,2816.4
1754900220,3359.89,3365.99,3359.64,3365.47,3364.6951869684335,3369.638978722411,3260,2859.25
1754901120,3365.45,3365.59,3362.15,3363.56,3364.468149574747,3369.086344293101,2637,2884.1
1754902020,3363.59,3364.47,3359.56,3360.19,3363.6125196597973,3368.277585721001,3273,2937.15
1754902920,3360.25,3360.72,3354.37,3356.16,3362.1220157278376,3367.1759870190917,3154,2992.8
1754903820,3356.22,3363.76,3355.23,3359.26,3361.54961258227,3366.456351835538,3607,3088.2
1754904720,3359.31,3360.72,3357.28,3358.04,3360.847690065816,3365.691228941398,3211,3178
1754905620,3358.06,3359.34,3353.07,3355.32,3359.7421520526527,3364.7483899467256,3573,3272.45
1754906520,3355.38,3361.42,3354.85,3360.67,3359.9277216421224,3364.3776272242962,3180,3302.05
1754907420,3360.64,3363.99,3360.6,3362.39,3360.420177313698,3364.196933840269,3192,3341.4
1754908320,3362.41,3363.44,3359.85,3360.3,3360.3961418509584,3363.8426671275174,2622,3360.25
1754909220,3360.31,3360.61,3357.09,3357.1,3359.736913480767,3363.2296973886523,2383,3362.85
1754910120,3357.13,3358.72,3353.56,3354.5,3358.6895307846135,3362.4360885351384,3162,3382.85
1754911020,3354.37,3355.32,3350.11,3350.9,3357.1316246276906,3361.3873532137623,3839,3378.85
1754911920,3350.89,3355.27,3349.92,3353.46,3356.3972997021524,3360.6666847397837,3702,3351.9
1754912820,3353.43,3356.22,3351.35,3355.04,3356.125839761722,3360.1551679452577,3413,3356.1
1754913720,3354.97,3357.11,3353.29,3355,3355.900671809378,3359.6865163138705,3400,3329.25
1754914620,3355.06,3356.71,3344.44,3345.15,3353.750537447502,3358.3650148307916,4488,3399.3
1754915520,3345.26,3356.01,3345.08,3353.65,3353.730429958002,3357.9363771189014,4963,3442.75
1754916420,3353.74,3358.82,3353.02,3357.13,3354.4103439664013,3357.8630701080924,4000,3431
1754917320,3357.17,3358,3348.48,3349.68,3353.464275173121,3357.1191546437203,4733,3489.6
1754918220,3349.98,3353.54,3348.83,3353.23,3353.417420138497,3356.7655951306547,4399,3546.55
1754919120,3353.27,3360.85,3352.01,3360.7,3354.873936110798,3357.123268300595,5320,3680.7
1754920020,3360.74,3362.89,3356.46,3357.46,3355.3911488886383,3357.1538802732684,4745,3754.3
1754920920,3357.48,3359.19,3354.86,3356.85,3355.6829191109105,3357.1262547938804,4412,3817.2
1754921820,3356.92,3358.55,3350.24,3351.33,3354.8123352887283,3356.599322539891,4376,3855.65
1754922720,3351.34,3351.48,3341.53,3345.27,3352.9038682309824,3355.5693841271736,4654,3927.8
1754923620,3345.26,3349.02,3344.81,3348.54,3352.031094584786,3354.9303492065214,4405,3969.4
1754924520,3348.68,3348.93,3344.91,3346.54,3350.9328756678287,3354.1675901877466,4009,4010.85
1754925420,3346.7,3351.18,3346.08,3350.59,3350.864300534263,3353.8423547161333,2994,4000.95
1754926320,3350.55,3352.27,3347.79,3347.82,3350.25544042741,3353.2948679237575,3175,4028.6
1754927220,3347.97,3350.23,3347.71,3349.47,3350.098352341928,3352.9471526579614,3080,4063.45
1754928120,3349.51,3349.62,3345.27,3348.57,3349.7926818735427,3352.5492296890557,3500,4080.35
1754929020,3348.58,3349.48,3345.18,3345.28,3348.890145498834,3351.888390626414,2350,4005.9
1754929920,3345.29,3345.49,3342.54,3342.97,3347.706116399067,3351.0776278421945,2715,3956.55
1754930820,3342.95,3344.69,3342.9,3344.39,3347.0428931192537,3350.4696616747224,3012,3936.5
1754931720,3344.33,3344.48,3342.25,3342.87,3346.208314495403,3349.778783340657,2435,3888.25
1754932620,3342.87,3347.07,3341.9,3346.97,3346.3606515963224,3349.523439400597,2853,3806.5
1754933520,3346.98,3358.84,3341.19,3358.69,3348.826521277058,3350.3567630914517,6275,3872.1
1754934420,3358.72,3358.72,3355.04,3357.02,3350.4652170216464,3350.96251190132,3771,3860.65
1754935320,3357.05,3358.69,3353.37,3353.85,3351.142173617317,3351.2250108193816,3217,3784.85
1754936220,3353.85,3356.3,3352.39,3354.82,3351.877738893854,3351.5518280176198,2862,3708
1754937120,3354.82,3357.02,3354.18,3354.29,3352.360191115083,3351.8007527432906,2261,3555.05
1754938020,3354.3,3356.74,3354.28,3356.72,3353.2321528920666,3352.2479570393552,2041,3419.85
1754938920,3356.74,3356.91,3352.86,3353.67,3353.319722313653,3352.3772336721413,1716,3285.05
1754939820,3353.63,3353.8,3351.82,3353.15,3353.2857778509224,3352.447485156492,1753,3153.9
1754940720,3353.15,3354.36,3352.12,3353.81,3353.3906222807377,3352.571350142265,1705,3006.45
1754941620,3353.78,3353.83,3350.54,3350.78,3352.86849782459,3352.408500129332,2385,2905.45
1754942520,3350.78,3351.81,3350.2,3351.1,3352.5147982596723,3352.28954557212,1484,2779.2
1754943420,3351.22,3351.37,3348.95,3349.21,3351.853838607738,3352.0095868837457,1517,2705.35
1754944320,3349.21,3349.9,3343.44,3344.08,3350.2990708861903,3351.2887153488596,2217,2657.45
1754945220,3344.11,3345.36,3342.05,3342.78,3348.7952567089524,3350.5151957716907,1821,2594.5
1754949720,3343.13,3346.71,3342.64,3345.59,3348.154205367162,3350.067450701537,1560,2497.5
1754950620,3345.58,3346.54,3344.25,3344.91,3347.5053642937296,3349.598591546852,1329,2446.45
1754951520,3344.93,3345.2,3342.93,3343.75,3346.7542914349838,3349.066901406229,1417,2381.55
1754952420,3343.74,3347.8,3343.43,3347.49,3346.901433147987,3348.9235467329354,1348,2298.35
1754953320,3347.48,3348.03,3346.3,3347.93,3347.1071465183895,3348.8332243026684,1302,2241.7
1754954220,3348.04,3349.6,3346.54,3347.55,3347.1957172147117,3348.7165675478805,1014,2149.75
1754955120,3347.5,3349.14,3347.07,3348.76,3347.5085737717695,3348.720515952619,932,1882.6
1754956020,3348.72,3349.6,3348.24,3349.54,3347.9148590174154,3348.7950145023806,1150,1751.55
1754956920,3349.5,3353.29,3347.46,3352.46,3348.8238872139323,3349.1281950021644,1926,1687
1754957820,3352.54,3353.2,3350.19,3350.85,3349.229109771146,3349.2847227292405,2312,1659.5
1754958720,3350.85,3355.33,3350.84,3354.67,3350.3172878169166,3349.7742933902186,2358,1664.35
1754959620,3354.65,3355.74,3352.94,3353.92,3351.0378302535332,3350.1511758092897,2460,1685.3
1754960520,3353.88,3357.45,3353.73,3357.12,3352.2542642028266,3350.7847052811726,2750,1737
1754961420,3357.11,3357.26,3349.18,3350.02,3351.807411362261,3350.715186619248,3279,1813.3
1754962320,3350.09,3351.65,3346.26,3351.44,3351.733929089809,3350.781078744771,3398,1897.95
1754963220,3351.42,3352.72,3348.96,3352.16,3351.819143271847,3350.906435222519,3107,1934.05
1754964120,3352.18,3352.82,3350.85,3351.93,3351.8413146174776,3350.9994865659264,2167,1968.2
1754965020,3351.96,3353.23,3350.28,3353.15,3352.1030516939823,3351.1949877872057,1696,1977.15
1754965920,3353.13,3354.41,3350.15,3350.89,3351.8604413551857,3351.1672616247324,1981,1965.35
1754966820,3350.83,3354.6,3350.34,3353.46,3352.1803530841485,3351.3756923861206,1710,1959.8
1754967720,3353.47,3355.38,3353.41,3354.39,3352.6222824673187,3351.649720351019,1942,1978.9
1754968620,3354.28,3354.38,3351.03,3351.33,3352.363825973855,3351.6206548645628,1999,2012.4
1754969520,3351.27,3351.34,3349.39,3350.76,3352.043060779084,3351.542413513239,1503,2016.7
1754970420,3350.79,3350.91,3348.15,3349.08,3351.450448623267,3351.3185577393083,1559,2027.25
1754971320,3349.07,3352.39,3348.95,3351.37,3351.434358898614,3351.323234308462,1525,2038.4
1754972220,3351.42,3352.83,3349.69,3351.01,3351.3494871188914,3351.294758462238,1409,2058.15
1754973120,3351.06,3354.7,3350.31,3354.05,3351.889589695113,3351.5452349656707,1931,2108.1
1754974020,3354.06,3355.75,3353.12,3354.49,3352.4096717560906,3351.8129408778823,1676,2134.4
1754974920,3354.39,3354.99,3353.12,3354.33,3352.7937374048724,3352.0417644344384,1430,2109.6
1754975820,3354.39,3354.81,3352.58,3353.08,3352.850989923898,3352.136149485853,1764,2082.2
1754976720,3353.14,3354.29,3352.28,3352.96,3352.8727919391185,3352.211044987139,2137,2071.15
1754977620,3352.97,3355.69,3350.51,3353.74,3353.046233551295,3352.350040897399,2394,2067.85
1754978520,3353.73,3353.73,3344.06,3344.3,3351.296986841036,3351.6182189976357,3396,2100.15
1754979420,3344.28,3346.92,3342.31,3344.81,3349.9995894728286,3350.9992899978506,3530,2112.7
1754980320,3344.7,3349.1,3342.34,3346.98,3349.395671578263,3350.633899998046,2914,2088.5
1754981220,3346.98,3347.67,3343.75,3346.82,3348.8805372626102,3350.287181816406,2450,2055.65
1754982120,3346.78,3348.18,3344.1,3346.8,3348.4644298100884,3349.9701652876415,2042,2049.4
1754983020,3346.86,3350.26,3346.2,3350.12,3348.795543848071,3349.9837866251287,2070,2068.1
1754983920,3350.12,3358.16,3349.89,3356.45,3350.3264350784566,3350.5716242046624,3327,2135.4
1754984820,3356.44,3357.42,3352.64,3354.1,3351.0811480627654,3350.8923856406022,2538,2176.8
1754985720,3354.06,3354.82,3351.51,3352.4,3351.3449184502124,3351.0294414914565,2040,2181.7
1754986620,3352.42,3353.61,3348.63,3349.39,3350.95393476017,3350.8804013558697,2251,2194.3
1754987520,3349.35,3349.35,3346.03,3346.88,3350.139147808136,3350.5167285053362,2332,2235.75
1754988420,3346.84,3349.24,3345.56,3347.48,3349.607318246509,3350.2406622775784,2610,2288.3
1754989320,3347.46,3351.61,3347.46,3351.24,3349.933854597207,3350.3315111614347,2591,2341.6
1754990220,3351.24,3351.49,3347.48,3347.72,3349.4910836777653,3350.09410105585,1749,2358.6
1754991120,3347.77,3349.19,3347.31,3348.36,3349.2648669422124,3349.936455505318,1592,2341.65
1754992020,3348.31,3348.31,3344.28,3345.06,3348.42389355377,3349.493141368471,2028,2359.25
1754992920,3345.01,3349.07,3344.13,3348.76,3348.491114843016,3349.4264921531553,2202,2397.85
1754993820,3348.83,3350.61,3347.14,3349.86,3348.764891874413,3349.4659019574137,2484,2433.85
1754994720,3349.82,3350.06,3344.76,3345.75,3348.1619134995303,3349.128092688558,2249,2439.45
1754995620,3345.86,3346.79,3342.94,3342.96,3347.1215307996245,3348.567356989598,2722,2455.85
1754996520,3343.01,3344.82,3341.93,3342.78,3346.2532246396995,3348.0412336269073,2997,2435.9
1754997420,3342.67,3343.72,3339.43,3343.55,3345.7125797117596,3347.632939660825,2945,2406.65
1754998320,3343.57,3347.08,3336.12,3346.13,3345.7960637694077,3347.496308782568,3953,2458.6
1754999220,3346.28,3348.4,3344.67,3348.18,3346.272851015526,3347.5584625296074,2778,2475
1755000120,3348.21,3348.38,3343.84,3344.15,3345.848280812421,3347.248602299643,3072,2526.5
1755001020,3344.16,3354.6,3338.68,3351,3346.8786246499367,3347.589638454221,4602,2653.1
1755001920,3350.92,3353.92,3344.25,3352.88,3348.0788997199493,3348.0705804129284,6687,2821.1
1755002820,3353,3358.11,3348,3350.68,3348.5991197759595,3348.3078003753894,5883,2988.35
1755003720,3350.34,3352.14,3342.59,3347.88,3348.455295820768,3348.268909432172,5553,3164
1755004620,3347.92,3350.27,3344.32,3348.33,3348.4302366566144,3348.2744631201567,4972,3300.05
1755005520,3348.32,3357.02,3340.16,3350.84,3348.9121893252914,3348.507693745597,5590,3462.95
1755006420,3351.04,3352.65,3342.84,3344.45,3348.0197514602332,3348.138812495997,6681,3666.5
1755007320,3344.2,3345.57,3333.6,3334.34,3345.2838011681865,3346.884374996361,5703,3822.1
1755008220,3334.45,3337.51,3331.15,3334.92,3343.211040934549,3345.7967045421465,5884,4028.85
1755009120,3335.01,3338.87,3334.48,3334.55,3341.4788327476394,3344.7742768564967,4259,4162.2
1755010020,3334.44,3339.44,3332.39,3338.58,3340.8990661981115,3344.2111607786333,5156,4318.6
1755010920,3338.62,3344.82,3338.39,3343.68,3341.4552529584894,3344.162873435121,4606,4438.8
1755011820,3343.71,3359.08,3343.68,3355.81,3344.3262023667917,3345.2217031228374,5561,4592.65
1755012720,3355.71,3356.62,3349.84,3352.24,3345.908961893433,3345.85973011167,5195,4739.95
1755013620,3352.18,3354.29,3348.22,3348.45,3346.4171695147465,3346.0952091924273,4354,4821.55
1755014520,3348.46,3350.56,3346.47,3346.5,3346.433735611797,3346.132008356752,3958,4869.6
1755015420,3346.48,3349.51,3345.93,3347.81,3346.7089884894376,3346.284553051593,3851,4914.9
1755016320,3347.82,3351.24,3347.28,3347.51,3346.86919079155,3346.39595731963,3294,4881.95
1755017220,3347.52,3349.97,3347.29,3348.28,3347.15135263324,3346.5672339269363,3049,4895.5
1755018120,3348.27,3350.02,3348.01,3348.22,3347.365082106592,3346.717485388124,2728,4878.3
1755019020,3348.23,3350.64,3347.33,3348.57,3347.6060656852737,3346.885895807385,3362,4816.3
1755019920,3348.6,3349.9,3347.78,3348.08,3347.700852548219,3346.9944507339865,2196,4591.75
1755020820,3348.08,3349.51,3346.5,3349.45,3348.050682038575,3347.2176824854423,2323,4413.75
1755021720,3349.44,3350.9,3348.94,3350.42,3348.52454563086,3347.508802259493,2171,4244.65
1755022620,3350.45,3350.61,3348.01,3349.09,3348.637636504688,3347.65254750863,2356,4113.85
1755023520,3349.08,3349.58,3347.46,3348.33,3348.5761092037505,3347.7141340987546,1820,3925.35
1755024420,3348.33,3349.72,3348.28,3348.84,3348.6288873630006,3347.8164855443224,2189,3700.75
1755025320,3348.86,3349.36,3345.62,3346.16,3348.1351098904006,3347.665895949384,2225,3526.85
1755026220,3346.12,3349.09,3345.94,3348.97,3348.3020879123205,3347.784450863076,1700,3317.65
1755027120,3348.99,3349.33,3347.51,3348.44,3348.3296703298565,3347.84404623916,1926,3201
1755028020,3348.42,3348.55,3346.48,3346.72,3348.0077362638854,3347.741860217418,2115,3048.95
1755028920,3346.72,3347.28,3346,3347,3347.8061890111085,3347.674418379471,1752,2906.25
1755029820,3347.01,3348.39,3347.01,3347.54,3347.7529512088868,3347.6621985267916,1125,2684.45
1755030720,3347.56,3350.11,3347.39,3349.74,3348.1503609671095,3347.8510895698105,1295,2489.45
1755031620,3349.78,3349.87,3347.44,3348.03,3348.1262887736875,3347.867354154373,620,2302.75
1755036120,3350.9,3352.28,3349.25,3352.27,3348.95503101895,3348.2675946857935,1378,2173.75
1755037020,3352.26,3353.67,3351.22,3351.82,3349.5280248151603,3348.5905406234488,1208,2041.6
1755037920,3351.75,3351.9,3350.09,3350.86,3349.794419852128,3348.7968551122262,1093,1931.55
1755038820,3350.87,3351.51,3350,3350.75,3349.9855358817026,3348.9744137383873,912,1824.7
1755039720,3350.74,3351.8,3350.21,3351.45,3350.278428705362,3349.1994670348977,1162,1746.4
1755040620,3351.5,3352.09,3351.22,3351.77,3350.5767429642897,3349.433151849907,833,1619.95
1755041520,3351.76,3352.13,3349.73,3350.14,3350.489394371432,3349.497410772643,1238,1572.05
1755042420,3350.38,3351.26,3349.58,3349.62,3350.3155154971455,3349.508555247857,1373,1524.55
1755043320,3349.59,3349.74,3346.14,3346.56,3349.5644123977163,3349.2405047707794,2810,1556.5
1755044220,3346.58,3346.98,3343.84,3346.62,3348.975529918173,3349.002277064345,2965,1586.95
1755045120,3346.64,3346.76,3344.69,3344.81,3348.1424239345383,3348.6211609675865,1805,1586.2
1755046020,3344.83,3345.47,3342.73,3345.43,3347.5999391476307,3348.331055425079,2498,1601.65
1755046920,3345.47,3349.28,3344.7,3348.51,3347.781951318105,3348.347323113708,3097,1645.25
1755047820,3348.49,3348.88,3342.76,3346.42,3347.509561054484,3348.172111921553,3642,1742.35
1755048720,3346.35,3351.41,3346.21,3351.17,3348.2416488435874,3348.444647201412,3145,1803.3
1755049620,3351.16,3352.15,3349.16,3349.42,3348.47731907487,3348.5333156376473,3119,1853.5
1755050520,3349.44,3349.64,3346.71,3348.57,3348.495855259896,3348.536650579679,2965,1914.15
1755051420,3348.59,3352.15,3348.5,3350,3348.7966842079168,3348.669682345163,2713,1993.55
1755052320,3350,3353.52,3349.85,3353.52,3349.7413473663332,3349.1106203137847,2311,2044.35
1755053220,3353.53,3354.36,3350.88,3351.21,3350.0350778930665,3349.3014730125315,2488,2137.75
1755054120,3351.23,3352.16,3349.09,3349.16,3349.860062314453,3349.288611829574,2337,2185.7
1755055020,3349.14,3352.98,3348.55,3350,3349.8880498515623,3349.353283481431,2471,2248.85
1755055920,3349.97,3351.55,3349.59,3350.7,3350.05043988125,3349.4757122558462,1555,2271.95
1755056820,3350.62,3350.79,3348.94,3349.1,3349.860351905,3349.441556596224,1489,2300.8
1755057720,3349.14,3352.26,3348.24,3351.28,3350.144281524,3349.608687814749,1836,2334.5
1755058620,3351.33,3351.33,3349.23,3349.62,3350.0394252192,3349.609716195226,1368,2361.25
1755059520,3349.71,3350.94,3349.33,3350.63,3350.15754017536,3349.7024692683876,1051,2351.9
1755060420,3350.59,3352.03,3349.93,3351.52,3350.430032140288,3349.8676993348977,1134,2339.95
1755061320,3351.56,3351.9,3348.52,3349.9,3350.32402571223,3349.870635758998,1618,2280.35
1755062220,3349.86,3351.31,3349.05,3349.67,3350.193220569784,3349.852396144544,1355,2199.85
1755063120,3349.65,3350.45,3345.69,3347.79,3349.7125764558273,3349.664905585949,2753,2247.25
1755064020,3347.8,3351.3,3346.52,3350.66,3349.902061164662,3349.755368714499,2158,2230.25
1755064920,3350.65,3355.71,3350.44,3355.6,3351.0416489317295,3350.2866988313626,3186,2234.7
1755065820,3355.59,3356.63,3354.22,3355.76,3351.9853191453835,3350.784271664875,2972,2201.2
1755066720,3355.82,3356.5,3353.81,3356.13,3352.814255316307,3351.2702469680685,2861,2187
1755067620,3356.12,3357.66,3354.9,3357.22,3353.6954042530456,3351.811133607335,2855,2173.8
1755068520,3357.27,3359.32,3354,3356.98,3354.3523234024365,3352.2810305521225,2606,2155.85
1755069420,3357.1,3360.81,3356.94,3359.36,3355.353858721949,3352.9245732292025,3011,2170.75
1755070320,3359.37,3360.95,3356.22,3356.77,3355.637086977559,3353.274157481093,2351,2172.75
1755071220,3356.79,3358.81,3354.2,3355.19,3355.5476695820475,3353.4483249828118,2904,2193.55
1755072120,3355.22,3355.81,3352.87,3355.19,3355.476135665638,3353.6066590752835,3014,2227.4
1755073020,3355.16,3355.82,3352.99,3355.53,3355.4869085325104,3353.7815082502575,2770,2242.35
1755073920,3355.63,3363.14,3355.6,3362.76,3356.941526826008,3354.5977347729613,3265,2327.85
1755074820,3362.71,3363.46,3358.68,3360.3,3357.6132214608065,3355.116122520874,2848,2395.8
1755075720,3360.15,3360.74,3358.79,3359.72,3358.0345771686452,3355.534656837158,1960,2402
1755076620,3359.79,3363.45,3359.65,3363.2,3359.0676617349163,3356.231506215598,2443,2455.75
1755077520,3363.19,3366.24,3362.51,3364.67,3360.1881293879333,3356.99864201418,3417,2574.05
1755078420,3364.66,3366.6,3364.03,3366.07,3361.364503510347,3357.823310921982,3018,2668.25
1755079320,3366.08,3366.26,3363.23,3365.38,3362.1676028082775,3358.510282656347,2258,2700.25
1755080220,3365.39,3365.96,3363.69,3365.3,3362.794082246622,3359.1275296875883,1802,2722.6
1755081120,3365.34,3366.72,3363.81,3364.28,3363.0912657972976,3359.595936079626,2105,2690.2
1755082020,3364.25,3367.11,3364.13,3366.18,3363.709012637838,3360.1944873451143,1996,2682.1
1755082920,3366.2,3366.33,3361.24,3362.3,3363.4272101102706,3360.3858975864678,2772,2661.4
1755083820,3362.28,3363.22,3359.48,3360.3,3362.8017680882167,3360.3780887149705,3147,2670.15
1755084720,3360.34,3361.19,3358.96,3361.11,3362.4634144705733,3360.4446261045186,3095,2681.85
1755085620,3361.1,3363.81,3359.06,3362.52,3362.4747315764585,3360.633296458653,2539,2666.05
1755086520,3362.36,3362.65,3356.48,3357.07,3361.3937852611666,3360.3093604169576,3569,2714.2
1755087420,3357.08,3361.88,3355.55,3356.88,3360.491028208933,3359.9976003790525,3572,2742.25
1755088320,3356.76,3360.06,3356.7,3359.6,3360.3128225671467,3359.9614548900477,3774,2813.4
1755089220,3359.67,3360.97,3356.31,3356.31,3359.5122580537172,3359.629504445498,3362,2836.3
